id,account,content,author_name,author_handle,timestamp,tweet_date,tweet_time,day_of_week,hour_of_day,likes,retweets,replies,views,bookmarks,quotes,external_link,media_urls,downloaded_media,is_thread,is_quote_tweet,quoted_content,ai_score,levelsio_ai_flags,collected_at
NoContextHumans_1749595852161_4,NoContextHumans,What is apple thinking ffs?!,Out of Context Human Race,NoContextHumans,2025-06-10T18:47:18.000Z,2025-06-10,18:47:18,Tuesday,18,360,19,71,136405,0,0,https://x.com/NoContextHumans/status/1932509898128126237,"[""https://pbs.twimg.com/media/GtGngjxW0AA_L61?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:50:52.276813
AMAZlNGNATURE_1749595852247_2,AMAZlNGNATURE,This guy rescued 30 beagles from a testing lab It's the first time they've seen grass and they couldn't be happier.,Nature is Amazing,AMAZlNGNATURE,2025-06-10T11:56:12.000Z,2025-06-10,11:56:12,Tuesday,11,17667,1979,400,507793,0,0,https://x.com/AMAZlNGNATURE/status/1932406439764533349,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932406398882619392/pu/img/xrArPemayNKQhrJ0.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:52.364842
NoContextHumans_1749595852339_4,NoContextHumans,That’s actually impressive I can’t lie,Out of Context Human Race,NoContextHumans,2025-06-10T17:59:24.000Z,2025-06-10,17:59:24,Tuesday,17,138,4,26,89946,0,0,https://x.com/NoContextHumans/status/1932497842481905692,[],[],1,0,,0.0,[],2025-06-10T18:50:52.431919
AMAZlNGNATURE_1749595852409_2,AMAZlNGNATURE,curious baby elephant,Nature is Amazing,AMAZlNGNATURE,2025-06-10T08:49:39.000Z,2025-06-10,08:49:39,Tuesday,08,4021,411,144,174587,0,0,https://x.com/AMAZlNGNATURE/status/1932359493154750501,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932359472724213760/pu/img/KPAtnVZ9QffTKkWU.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:52.504384
NoContextHumans_1749595852471_4,NoContextHumans,Rafael Leão,PurelyFootball ℗,NoContextHumans,2025-06-10T14:00:01.000Z,2025-06-10,14:00:01,Tuesday,14,7408,240,55,1012363,0,0,https://x.com/PurelyFootball/status/1932437601702531172,"[""https://pbs.twimg.com/amplify_video_thumb/1665483334817038336/img/-SuILc6yY4jBqGEe.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:52.593017
NoContextHumans_1749595852649_4,NoContextHumans,Imagine going to the toilet in a bar and being hit in the face by a drone carrying a beer,Out of Context Human Race,NoContextHumans,2025-06-10T17:00:01.000Z,2025-06-10,17:00:01,Tuesday,17,395,20,56,162659,0,0,https://x.com/NoContextHumans/status/1932482898852008357,"[""https://pbs.twimg.com/ext_tw_video_thumb/1931327331605594112/pu/img/2RE0g7XN-3b_IpUg.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:52.735849
NoContextHumans_1749595852778_4,NoContextHumans,Yummy,Out of Context Human Race,NoContextHumans,2025-06-10T16:16:03.000Z,2025-06-10,16:16:03,Tuesday,16,106,5,37,108955,0,0,https://x.com/NoContextHumans/status/1932471833246265619,"[""https://pbs.twimg.com/ext_tw_video_thumb/1893371507302158336/pu/img/wS5Y6-qRxZjfgKiC.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:52.880519
NoContextHumans_1749595852952_4,NoContextHumans,Who’s ever had this?,Out of Context Human Race,NoContextHumans,2025-06-10T16:15:00.000Z,2025-06-10,16:15:00,Tuesday,16,2120,170,79,123537,0,0,https://x.com/NoContextHumans/status/1932471569923662127,"[""https://pbs.twimg.com/media/Gs3mVNtXQAEbQr1?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:50:53.056787
kirawontmiss_1749595853820_1,kirawontmiss,"No flavor, no nothing… just sucking on that shіt for the love of the game",kira,kirawontmiss,2025-06-10T17:32:30.000Z,2025-06-10,17:32:30,Tuesday,17,49766,4266,643,2844806,0,0,https://x.com/kirawontmiss/status/1932491072166674917,[],[],1,0,,0.0,[],2025-06-10T18:50:53.916535
kirawontmiss_1749595853953_1,kirawontmiss,left him looking like the guy from spongebob,kira,kirawontmiss,2025-06-10T17:21:46.000Z,2025-06-10,17:21:46,Tuesday,17,2708,95,71,122915,0,0,https://x.com/kirawontmiss/status/1932488371299119378,"[""https://pbs.twimg.com/media/GtDMrENWcAEGIhw?format=jpg&name=360x360"", ""https://pbs.twimg.com/media/GtGT7o0WQAAwrkZ?format=jpg&name=900x900""]",[],1,0,,0.0,[],2025-06-10T18:50:54.045960
FearedBuck_1749595854012_0,FearedBuck,"The Weeknd has become the top-grossing Black male artist in MetLife Stadium history, with 163,000 in attendance—40,000 more than the Governors Ball Music Festival ",FearBuck,FearedBuck,2025-06-10T16:26:32.000Z,2025-06-10,16:26:32,Tuesday,16,661,32,74,49536,0,0,https://x.com/FearedBuck/status/1932474470440063297,[],[],1,0,,0.0,[],2025-06-10T18:50:54.106947
kirawontmiss_1749595854090_1,kirawontmiss,the head scratch has me in tears,kira,kirawontmiss,2025-06-10T17:08:17.000Z,2025-06-10,17:08:17,Tuesday,17,106365,6752,530,6651755,0,0,https://x.com/kirawontmiss/status/1932484981039001681,[],[],1,0,,0.0,[],2025-06-10T18:50:54.187172
FearedBuck_1749595854148_0,FearedBuck,Ice Spice has officially been announced as part of the cast for the upcoming SpongeBob SquarePants movie ,FearBuck,FearedBuck,2025-06-10T15:33:43.000Z,2025-06-10,15:33:43,Tuesday,15,4841,132,192,342568,0,0,https://x.com/FearedBuck/status/1932461181328867528,"[""https://pbs.twimg.com/media/GtF7LSxXcAAs9oe?format=jpg&name=large"", ""https://pbs.twimg.com/media/GtF7LS4XoAABMCX?format=jpg&name=900x900""]",[],1,0,,0.0,[],2025-06-10T18:50:54.244282
kirawontmiss_1749595854230_1,kirawontmiss,︎ ︎,kira,kirawontmiss,2025-06-10T17:02:50.000Z,2025-06-10,17:02:50,Tuesday,17,13921,141,105,450756,0,0,https://x.com/kirawontmiss/status/1932483608356532596,"[""https://pbs.twimg.com/media/GtGPmY1XUAAaYSR?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:50:54.352828
FearedBuck_1749595854310_0,FearedBuck,Apple Store was looted last night in downtown Los Angeles,FearBuck,FearedBuck,2025-06-10T13:37:53.000Z,2025-06-10,13:37:53,Tuesday,13,29955,1603,1309,2802663,0,0,https://x.com/FearedBuck/status/1932432030978941152,[],[],1,0,,0.0,[],2025-06-10T18:50:54.399477
kirawontmiss_1749595854393_1,kirawontmiss,this gotta be so embarrassing,kira,kirawontmiss,2025-06-10T03:47:47.000Z,2025-06-10,03:47:47,Tuesday,03,15749,403,220,1816518,0,0,https://x.com/kirawontmiss/status/1932283528735011074,[],[],1,0,,0.0,[],2025-06-10T18:50:54.484778
FearedBuck_1749595854436_0,FearedBuck,Duke Dennis and India Love were all over each other at the AMP pool party ,FearBuck,FearedBuck,2025-06-10T05:12:25.000Z,2025-06-10,05:12:25,Tuesday,05,7057,191,263,1327293,0,0,https://x.com/FearedBuck/status/1932304826450260224,"[""https://pbs.twimg.com/amplify_video_thumb/1932256785190060032/img/Eyd7Y5wIpk6qwPvp.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:54.532284
kirawontmiss_1749595854523_1,kirawontmiss,imagine looking at this lineup and then deciding to pick MARIO,kira,kirawontmiss,2025-06-10T02:27:00.000Z,2025-06-10,02:27:00,Tuesday,02,5156,236,308,267185,0,0,https://x.com/kirawontmiss/status/1932263198595453401,"[""https://pbs.twimg.com/media/GtDHIoNX0AE9F9O?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:50:54.611162
FearedBuck_1749595854572_0,FearedBuck,Kai Cenat just met Mariah Carey at the BET Awards ,FearBuck,FearedBuck,2025-06-10T03:54:55.000Z,2025-06-10,03:54:55,Tuesday,03,1178,20,52,76941,0,0,https://x.com/FearedBuck/status/1932285322257104964,"[""https://pbs.twimg.com/amplify_video_thumb/1932285138609512448/img/SQkfdESWAT7cH-vL.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:54.712862
kirawontmiss_1749595854678_1,kirawontmiss,is this a valid crashout?,kira,kirawontmiss,2025-06-10T01:49:20.000Z,2025-06-10,01:49:20,Tuesday,01,31160,726,1181,6403498,0,0,https://x.com/kirawontmiss/status/1932253718994436135,"[""https://pbs.twimg.com/amplify_video_thumb/1932241900821532672/img/4YV_HJjvRrcmR0N_.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:54.777845
FearedBuck_1749595854754_0,FearedBuck,Michael Beasley revealed on stream with Adin Ross and Neon that he blew out LeBron James in a 1v1 basketball game ,FearBuck,FearedBuck,2025-06-10T03:42:46.000Z,2025-06-10,03:42:46,Tuesday,03,5256,288,182,433147,0,0,https://x.com/FearedBuck/status/1932282264584405471,[],[],1,0,,0.0,[],2025-06-10T18:50:54.846045
kirawontmiss_1749595854829_1,kirawontmiss,Power Rangers,kira,kirawontmiss,2025-06-09T23:51:49.000Z,2025-06-09,23:51:49,Monday,23,11713,1531,239,587617,0,0,https://x.com/kirawontmiss/status/1932224144470315506,"[""https://pbs.twimg.com/ext_tw_video_thumb/1836915201016270848/pu/img/RSuYJqjpRVjKPPX1.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:54.926741
FearedBuck_1749595854887_0,FearedBuck,"Wale confronts Kai Cenat at the BET Awards, telling him he made him look crazy earlier for not recognizing him ",FearBuck,FearedBuck,2025-06-10T03:36:53.000Z,2025-06-10,03:36:53,Tuesday,03,78891,4226,992,6731132,0,0,https://x.com/FearedBuck/status/1932280781730177470,"[""https://pbs.twimg.com/amplify_video_thumb/1932280382197538816/img/A1CAk0lxnxf793gD.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:54.983374
kirawontmiss_1749595854969_1,kirawontmiss,︎ ︎,kira,kirawontmiss,2025-06-09T22:44:44.000Z,2025-06-09,22:44:44,Monday,22,23253,1222,141,389271,0,0,https://x.com/kirawontmiss/status/1932207260408893483,"[""https://pbs.twimg.com/media/GtCUQyiWoAAPKEN?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:50:55.098512
FearedBuck_1749595855054_0,FearedBuck,"DDG goes off on The Shade Room after Kai Cenat confronted them about how they’ve been posting DDG 

“Y’all tear black men down”",FearBuck,FearedBuck,2025-06-10T03:26:13.000Z,2025-06-10,03:26:13,Tuesday,03,28222,1625,269,1839365,0,0,https://x.com/FearedBuck/status/1932278099388895366,"[""https://pbs.twimg.com/amplify_video_thumb/1932274263068995584/img/56mBBU3Bf8cmQWcT.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:55.154936
FearedBuck_1749595855194_0,FearedBuck,Kai Cenat and Druski just met Kendrick Lamar and SZA at the BET Awards ,FearBuck,FearedBuck,2025-06-10T03:08:16.000Z,2025-06-10,03:08:16,Tuesday,03,16483,460,137,1366838,0,0,https://x.com/FearedBuck/status/1932273583935348905,"[""https://pbs.twimg.com/amplify_video_thumb/1932273136147275776/img/jPp6rtLbQlval3Si.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:55.280653
FearedBuck_1749595855321_0,FearedBuck,Kevin Hart brought out Kai Cenat & Druski to introduce Playboi Carti ,FearBuck,FearedBuck,2025-06-10T03:04:14.000Z,2025-06-10,03:04:14,Tuesday,03,125169,6707,535,5283054,0,0,https://x.com/FearedBuck/status/1932272567118885089,"[""https://pbs.twimg.com/amplify_video_thumb/1932271679704793088/img/mx3pLRFi6-u3PCbT.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:55.421231
FearedBuck_1749595855466_0,FearedBuck,Kai Cenat just met Kendrick Lamar at the BET Awards,FearBuck,FearedBuck,2025-06-10T02:47:23.000Z,2025-06-10,02:47:23,Tuesday,02,1548,56,74,172027,0,0,https://x.com/FearedBuck/status/1932268326455230745,"[""https://pbs.twimg.com/amplify_video_thumb/1932267542690627585/img/ZzQ6AfytjoZfKKas.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:55.562201
FearedBuck_1749595855603_0,FearedBuck,"Stevie Wonder at the BET Awards

“I spent tireless hours watching and editing the footage for this tribute tonight.” ",FearBuck,FearedBuck,2025-06-10T02:25:24.000Z,2025-06-10,02:25:24,Tuesday,02,5211,169,75,255439,0,0,https://x.com/FearedBuck/status/1932262796189708543,"[""https://pbs.twimg.com/amplify_video_thumb/1932259576688136192/img/A61sdQz1X07GON7_.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:55.726293
FearedBuck_1749595855769_0,FearedBuck,Sneako goes off after seeing the Black woman statue ‘Grounded in the Stars’ in NYC,FearBuck,FearedBuck,2025-06-10T01:34:44.000Z,2025-06-10,01:34:44,Tuesday,01,1360,60,138,232618,0,0,https://x.com/FearedBuck/status/1932250044222021788,"[""https://pbs.twimg.com/amplify_video_thumb/1931917769483718656/img/HTuOD1e1jBcih8wz.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:55.876412
AMAZlNGNATURE_1749595856677_2,AMAZlNGNATURE,White owl blending into its snowy surroundings,Nature is Amazing,AMAZlNGNATURE,2025-06-10T16:41:25.000Z,2025-06-10,16:41:25,Tuesday,16,2879,374,114,124683,0,0,https://x.com/AMAZlNGNATURE/status/1932478218235204033,[],[],1,0,,0.0,[],2025-06-10T18:50:56.770710
AMAZlNGNATURE_1749595856809_2,AMAZlNGNATURE,"Wildlife photographer Varun Aditya shot this impressive clip without flash, staying in a hiding place for 3 nights to patiently wait for the pride of Lions.",Nature is Amazing,AMAZlNGNATURE,2025-06-10T16:11:12.000Z,2025-06-10,16:11:12,Tuesday,16,6975,787,180,249055,0,0,https://x.com/AMAZlNGNATURE/status/1932470612674379908,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932470596006207488/pu/img/BC_qr9EsIicI4lh5.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:56.904938
AMAZlNGNATURE_1749595856948_2,AMAZlNGNATURE,"An adolescent lowland gorilla, chilling on a branch, has a splash fight with researchers",Nature is Amazing,AMAZlNGNATURE,2025-06-10T15:40:34.000Z,2025-06-10,15:40:34,Tuesday,15,10481,981,148,295185,0,0,https://x.com/AMAZlNGNATURE/status/1932462903879213256,[],[],1,0,,0.0,[],2025-06-10T18:50:57.039222
AMAZlNGNATURE_1749595857109_2,AMAZlNGNATURE,Australia is a different world,Nature is Amazing,AMAZlNGNATURE,2025-06-10T15:10:43.000Z,2025-06-10,15:10:43,Tuesday,15,3011,342,148,215376,0,0,https://x.com/AMAZlNGNATURE/status/1932455391197081949,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932455363598548992/pu/img/1TzlBUkYZrhW0n7w.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:57.206122
AMAZlNGNATURE_1749595857249_2,AMAZlNGNATURE,Only in Florida,Nature is Amazing,AMAZlNGNATURE,2025-06-10T14:43:31.000Z,2025-06-10,14:43:31,Tuesday,14,5300,647,289,287699,0,0,https://x.com/AMAZlNGNATURE/status/1932448546814402922,[],[],1,0,,0.0,[],2025-06-10T18:50:57.344223
AMAZlNGNATURE_1749595857387_2,AMAZlNGNATURE,This guy rescued 30 beagles from a testing lab It's the first time they've seen grass and they couldn't be happier.,Nature is Amazing,AMAZlNGNATURE,2025-06-10T11:56:12.000Z,2025-06-10,11:56:12,Tuesday,11,17672,1979,400,508152,0,0,https://x.com/AMAZlNGNATURE/status/1932406439764533349,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932406398882619392/pu/img/xrArPemayNKQhrJ0.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:57.488968
AMAZlNGNATURE_1749595857532_2,AMAZlNGNATURE,curious baby elephant,Nature is Amazing,AMAZlNGNATURE,2025-06-10T08:49:39.000Z,2025-06-10,08:49:39,Tuesday,08,4023,411,144,174610,0,0,https://x.com/AMAZlNGNATURE/status/1932359493154750501,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932359472724213760/pu/img/KPAtnVZ9QffTKkWU.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:57.634976
Rainmaker1973_1749595857544_5,Rainmaker1973,"This network of ceramic water pipes is 4000 years old. 

It was unearthed at the archaeological site of Pingliangtai in Northern China.

The pipes still work.",Massimo,Rainmaker1973,2025-06-10T11:52:43.000Z,2025-06-10,11:52:43,Tuesday,11,3546,664,75,308332,0,0,https://x.com/Rainmaker1973/status/1932405565348601879,"[""https://pbs.twimg.com/media/GtFIRJEXEAAmJKD?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:50:57.646930
HumansNoContext_1749595857604_3,HumansNoContext,This is why physics's education is very important,NO CONTEXT HUMANS,HumansNoContext,2025-06-10T13:44:34.000Z,2025-06-10,13:44:34,Tuesday,13,1160,46,69,231820,0,0,https://x.com/HumansNoContext/status/1932433712265724269,[],[],1,0,,0.0,[],2025-06-10T18:50:57.753352
Rainmaker1973_1749595857728_5,Rainmaker1973,"After 3 years of wait, calculations and precise astronomical timing, Leonardo Sens captured this photo",Massimo,Rainmaker1973,2025-06-10T00:00:00.000Z,2025-06-10,00:00:00,Tuesday,00,4034,495,78,216350,0,0,https://x.com/Rainmaker1973/status/1932226204133732574,"[""https://pbs.twimg.com/media/Gs_ZzCtWsAEdN7d?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:50:57.852263
NoContextHumans_1749595857732_4,NoContextHumans,What is apple thinking ffs?!,Out of Context Human Race,NoContextHumans,2025-06-10T18:47:18.000Z,2025-06-10,18:47:18,Tuesday,18,360,19,71,136405,0,0,https://x.com/NoContextHumans/status/1932509898128126237,"[""https://pbs.twimg.com/media/GtGngjxW0AA_L61?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:50:57.854032
AMAZlNGNATURE_1749595857729_2,AMAZlNGNATURE,This is how two deer fight ,Nature is Amazing,AMAZlNGNATURE,2025-06-10T07:43:11.000Z,2025-06-10,07:43:11,Tuesday,07,2919,280,173,165854,0,0,https://x.com/AMAZlNGNATURE/status/1932342766278791235,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932342748348030976/pu/img/WqN2AWb9BD9Nt-3u.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:57.864013
HumansNoContext_1749595857807_3,HumansNoContext,He has 30 years experience at 20,NO CONTEXT HUMANS,HumansNoContext,2025-06-10T13:15:09.000Z,2025-06-10,13:15:09,Tuesday,13,1095,73,97,178090,0,0,https://x.com/HumansNoContext/status/1932426307364659382,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932426277580918784/pu/img/s2DcYysuuGaWP4de.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:57.941790
Rainmaker1973_1749595857914_5,Rainmaker1973,"The Caribbean Sea is seeing a record surge of Sargassum algae, with an estimated 38 million metric tons observed.

[ Reuben Bradshaw]",Massimo,Rainmaker1973,2025-06-10T06:39:57.000Z,2025-06-10,06:39:57,Tuesday,06,2959,607,213,653474,0,0,https://x.com/Rainmaker1973/status/1932326855186567171,[],[],1,0,,0.0,[],2025-06-10T18:50:58.065951
AMAZlNGNATURE_1749595857930_2,AMAZlNGNATURE,People trying to move a couple of rhinos standing in front of a booze shop in Nepal,Nature is Amazing,AMAZlNGNATURE,2025-06-10T05:36:27.000Z,2025-06-10,05:36:27,Tuesday,05,6566,569,163,296831,0,0,https://x.com/AMAZlNGNATURE/status/1932310873621647500,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932310855451820033/pu/img/irPe8ZRGbreGYrSU.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:58.141400
NoContextHumans_1749595857940_4,NoContextHumans,That’s actually impressive I can’t lie,Out of Context Human Race,NoContextHumans,2025-06-10T17:59:24.000Z,2025-06-10,17:59:24,Tuesday,17,138,4,26,89946,0,0,https://x.com/NoContextHumans/status/1932497842481905692,[],[],1,0,,0.0,[],2025-06-10T18:50:58.154135
HumansNoContext_1749595858033_3,HumansNoContext,And they say money can’t buy happiness,NO CONTEXT HUMANS,HumansNoContext,2025-06-10T12:05:15.000Z,2025-06-10,12:05:15,Tuesday,12,11562,713,182,1392331,0,0,https://x.com/HumansNoContext/status/1932408718500487455,[],[],1,0,,0.0,[],2025-06-10T18:50:58.232625
Rainmaker1973_1749595858173_5,Rainmaker1973,"Can you guess them all?

[ realityclubfox]",Massimo,Rainmaker1973,2025-06-10T03:00:02.000Z,2025-06-10,03:00:02,Tuesday,03,3945,458,29,376961,0,0,https://x.com/Rainmaker1973/status/1932271509290258916,"[""https://pbs.twimg.com/amplify_video_thumb/1874852984682676224/img/csJe8ue6X-LCUipo.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:58.321022
NoContextHumans_1749595858228_4,NoContextHumans,Rafael Leão,PurelyFootball ℗,NoContextHumans,2025-06-10T14:00:01.000Z,2025-06-10,14:00:01,Tuesday,14,7411,240,55,1012363,0,0,https://x.com/PurelyFootball/status/1932437601702531172,"[""https://pbs.twimg.com/amplify_video_thumb/1665483334817038336/img/-SuILc6yY4jBqGEe.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:58.346185
AMAZlNGNATURE_1749595858224_2,AMAZlNGNATURE,I can't stop watching this ,Nature is Amazing,AMAZlNGNATURE,2025-06-10T04:35:24.000Z,2025-06-10,04:35:24,Tuesday,04,138697,23650,600,3367158,0,0,https://x.com/AMAZlNGNATURE/status/1932295510238388400,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932295474188353536/pu/img/4bEfPMbQTVPZBzmj.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:58.346456
HumansNoContext_1749595858281_3,HumansNoContext,"Mom: ""Did you clean your room ?""

Me: ""Yes""",NO CONTEXT HUMANS,HumansNoContext,2025-06-10T10:55:04.000Z,2025-06-10,10:55:04,Tuesday,10,2864,177,43,119517,0,0,https://x.com/HumansNoContext/status/1932391057527836954,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932391042210234368/pu/img/7sL_3eHRbRaW3Iju.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:58.406052
Rainmaker1973_1749595858371_5,Rainmaker1973,"There are 3.2 million people in Mongolia and roughly the same number of horses. 

«A Mongol without a horse is like a bird without wings»",Massimo,Rainmaker1973,2025-06-10T01:00:02.000Z,2025-06-10,01:00:02,Tuesday,01,2640,431,44,111693,0,0,https://x.com/Rainmaker1973/status/1932241310297071890,[],[],1,0,,0.0,[],2025-06-10T18:50:58.479950
NoContextHumans_1749595858429_4,NoContextHumans,Imagine going to the toilet in a bar and being hit in the face by a drone carrying a beer,Out of Context Human Race,NoContextHumans,2025-06-10T17:00:01.000Z,2025-06-10,17:00:01,Tuesday,17,395,20,56,162659,0,0,https://x.com/NoContextHumans/status/1932482898852008357,[],[],1,0,,0.0,[],2025-06-10T18:50:58.526392
HumansNoContext_1749595858452_3,HumansNoContext,The amount of strength and dexterity needed for this is just wild.,NO CONTEXT HUMANS,HumansNoContext,2025-06-10T09:45:07.000Z,2025-06-10,09:45:07,Tuesday,09,1630,67,63,168344,0,0,https://x.com/HumansNoContext/status/1932373451332792356,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932373426062131200/pu/img/tgL0Rhrm-W9tx5lR.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:58.551773
Rainmaker1973_1749595858520_5,Rainmaker1973,"Most consumer products are just water. Billions of tons moved per year is water that can be up to 90% of the product weight.

What if you added your water at home?",Massimo,Rainmaker1973,2025-06-10T12:06:07.000Z,2025-06-10,12:06:07,Tuesday,12,2513,385,56,164156,0,0,https://x.com/Rainmaker1973/status/1932408935928992193,"[""https://pbs.twimg.com/ext_tw_video_thumb/1831209607512961024/pu/img/avkpKscdbW-THQEO.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:58.655677
NoContextHumans_1749595858571_4,NoContextHumans,Yummy,Out of Context Human Race,NoContextHumans,2025-06-10T16:16:03.000Z,2025-06-10,16:16:03,Tuesday,16,106,5,37,108955,0,0,https://x.com/NoContextHumans/status/1932471833246265619,"[""https://pbs.twimg.com/ext_tw_video_thumb/1893371507302158336/pu/img/wS5Y6-qRxZjfgKiC.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:58.715510
HumansNoContext_1749595858637_3,HumansNoContext,How generational trauma works,NO CONTEXT HUMANS,HumansNoContext,2025-06-10T08:35:07.000Z,2025-06-10,08:35:07,Tuesday,08,5848,759,246,2987175,0,0,https://x.com/HumansNoContext/status/1932355837688766693,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932355809620418560/pu/img/GRHME3wntPXOyTki.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:58.829200
Rainmaker1973_1749595858754_5,Rainmaker1973,"Human body playing cards

[ ktrickstery]",Massimo,Rainmaker1973,2025-06-10T06:23:32.000Z,2025-06-10,06:23:32,Tuesday,06,815,103,18,87834,0,0,https://x.com/Rainmaker1973/status/1932322720676544891,"[""https://pbs.twimg.com/amplify_video_thumb/1932259376078663680/img/JBBRwPkXJGdYXyhi.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:58.915039
NoContextHumans_1749595858839_4,NoContextHumans,Who’s ever had this?,Out of Context Human Race,NoContextHumans,2025-06-10T16:15:00.000Z,2025-06-10,16:15:00,Tuesday,16,2120,170,79,123537,0,0,https://x.com/NoContextHumans/status/1932471569923662127,"[""https://pbs.twimg.com/media/Gs3mVNtXQAEbQr1?format=jpg&name=large""]",[],1,0,,0.0,[],2025-06-10T18:50:58.973094
HumansNoContext_1749595858902_3,HumansNoContext,He was so close to losing his job,NO CONTEXT HUMANS,HumansNoContext,2025-06-10T07:25:05.000Z,2025-06-10,07:25:05,Tuesday,07,2771,238,69,157527,0,0,https://x.com/HumansNoContext/status/1932338211411419504,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932338192990048256/pu/img/gL-M_e9Lu5S9dML2.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:59.053202
Rainmaker1973_1749595858971_5,Rainmaker1973,"Did you know?

Some meat companies inject water or brine (saltwater) into meat products, a process known as ""plumping"". 

The goal is to increase the weight and perceived juiciness of the meat, potentially making it more appealing to consumers.",Massimo,Rainmaker1973,2025-06-10T08:17:36.000Z,2025-06-10,08:17:36,Tuesday,08,1164,217,199,404948,0,0,https://x.com/Rainmaker1973/status/1932351427348766919,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932318871622389760/pu/img/N3jJu0Df_V2UOEab.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:59.088336
NoContextHumans_1749595859047_4,NoContextHumans,Iconic Phil & Gloria moments,Out of Context Human Race,NoContextHumans,2025-06-10T14:45:00.000Z,2025-06-10,14:45:00,Tuesday,14,474,30,60,100257,0,0,https://x.com/NoContextHumans/status/1932448920291930610,"[""https://pbs.twimg.com/amplify_video_thumb/1931171036017393664/img/GoF0O0ext05S2mA6.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:59.160706
HumansNoContext_1749595859105_3,HumansNoContext,This cop needs a raise,NO CONTEXT HUMANS,HumansNoContext,2025-06-10T06:15:09.000Z,2025-06-10,06:15:09,Tuesday,06,1979,118,63,196713,0,0,https://x.com/HumansNoContext/status/1932320613172928723,"[""https://pbs.twimg.com/ext_tw_video_thumb/1932320577735286784/pu/img/W1jssB5oUOA08Dum.jpg""]",[],1,0,,0.0,[],2025-06-10T18:50:59.215933
